NUM,TWEET,CLASS
1.49E+18,@MarshaBlackburn Tough on Russia? https://t.co/fETrtpUM5q,AX
1.49E+18,🚨Vanguard News🚨\n\n👉🏼 2nd ‘Attack on Titan’ Bundle that features the COLOSSAL TITAN is coming to #CallofDuty Vanguard &amp; Warzone. https://t.co/QMDSKVuL7w,AX
1.49E+18,"⚡Russia planned to overthrow the government in Kyiv and to install pro-Russian politician Yevgeniy Murayev as head of the occupation administration in Ukraine, according to the UK foreign ministry. Murayev is a former MP and owner of Nash TV channel. \n📷 defaced ad for Nash TV https://t.co/8nrrtvk26u",PY
1.49E+18,"@master__steve These could be symptoms of something serious. They could also be symptoms if an anxiety attack, which is just as real and potentially just as serious. I’m not a physician, but make sure your primary care doctor is aware of all these experiences. Then, follow their advice.",AX
1.49E+18,I was one of the Canadian  election observers in Ukraine during the Orange Revolution. I spent several days in Kiev and also along the Ukrainian Russian border. I am really worried now. https://t.co/bVLXG3ihaA,AX
1.49E+18,"""Can you imagine how I feel?”\n\nMyanmar’s military reportedly raided and burned down a total of 132 houses in Sann-myo village in Gangaw Township, Magway Region on Jan. 18, the second arson attack on the village within 30 days, local sources told RFA. https://t.co/BjwS6ett5M",AX
1.49E+18,The Biden Administration is encouraging families of U.S. Embassy personnel to LEAVE Ukraine.\n\nHow many American citizens will Biden ABANDON this time?,PY
1.49E+18,USA i Katar prowadzą konsultacje w sprawie awaryjnych dostaw LNG do Europy w przypadku napaści Rus na Ukrainę. @EZrotehexe @wjakobik @BartSaw @AnkaZych @bderski\nhttps://t.co/HVZiU6Aj9U,AX
1.49E+18,Best character dynamic in Attack on Titan https://t.co/lSfTrylDBa,AX
1.49E+18,"2 patients had heart attack, 37 and 41 years old. Non-smokers. Admitted had stressful lifestyles with not enough rest.\n\nPlease have adequate sleep, ideally 6-8 hours.",AX
1.49E+18,Technically less than 2 tanks. 2 tanks against Russia. https://t.co/GTjLm6brgQ,UC
1.49E+18,@ericgarland Remember when we laughed at Mitt in 2012 for calling out Russia as a threat? https://t.co/Eo3po3DlSI https://t.co/xtEW9TVPJO,AX
1.49E+18,Attack on Titan fans tomorrow https://t.co/XeKoybeMEX,AX
1.49E+18,Fox News reporta que el Dpto. de Estado ordena la evacuación de Ucrania a partir del lunes. Se incrementa la posibilidad de conflicto ya que los EE.UU. siempre realizan este movimiento antes de iniciar cualquier ataque. https://t.co/M97wztpkFk,AX
1.49E+18,Кулеба: Украине известны ключевые элементы санкционного пакета против РФ в случае ее вторжения  https://t.co/apyynQJl9A,AX
1.49E+18,The Biden Administration won't lift a finger to secure our border but will happily give Ukraine $200 million to secure their border.,AX
1.49E+18,El periódico el espectro\nEl diario de la santa muerte\n               NOTICIAS 24/1/22\nPor fuentes Putin tiene científicos y asesores chafas no le han dicho que gas ya no se utilizara pues si lo usan Europa toda Europa quedará bajo el agua sus ojos lo veran pronto,AX
1.49E+18,https://t.co/4SA7KRX2YV\nÈ guerra\nPutin sta arrivando nel Mediterraneo\nMa sono sicuro che si comporterà bene,AX
1.49E+18,"#Russia #UkraineCrisis #BorisJohnson\n\nTo be clear, The #SueGray report will be redundant before it is even produced.\n\nA Prime Minister does not resign when his country is in a state of war.\n\n@GasGilligan\nhttps://t.co/MHRJ92COzU",AX
1.49E+18,"Niemcy pewnie na życzenie Rosji nie sprzedają broni Ukrainie do obrony(choć sprzedają ją wszędzie),do tego blokują dla nich pomoc od innych państw. Zbudowali  Putinowi NordStream 1 i 2.Pytanie jak czuje się z tym najbardziej proniemiecka partia w Polsce?\nhttps://t.co/SL79XUNC5B",AX
1.49E+18,The basement dummy and his Low IQ woke faculty lounge elitist eggheads are about to get us into a war with Russia.,PY
1.49E+18,German navy chief resigns over Ukraine comments https://t.co/tn0mynP45a,AX
1.49E+18,Do U really understand that we are fighting BOTH #Putin &amp; #Trump's #MAGAGQP to save democracy. The battle started before 2016 &amp; continues to this day. #BadOdds  #SaveDemocracyNow #GQPPutin #KrauseCares #IaPolitics #IaSen @iowademocrats https://t.co/Fw6rBg01km,AX
1.49E+18,In Attack on Titan you know things are getting wild when Erwin Smith's hair are not perfectly slicked https://t.co/W85pFRhwbU,AX
1.49E+18,"Say it with me folks: GDP is not an appropriate 1 to 1 measure of potential military power. I don’t care that the Dutch economy is the size of Russia’s, the Russians would roll over them in half a day. Industrial capacity, logistics, training, resolve, and force structure matters",AX
1.49E+18,"Reuters:\n""وزارة الداخلية الإماراتية توقف تشغيل معظم الطائرات المسيرة الخاصة، في أعقاب هجوم مميت شنه الحوثيون على منشآت النفط في أبو ظبي"".\nhttps://t.co/bUFi86d6lb",AX
1.49E+18,@Talkmaster Putin tipped him off.,AX
1.49E+18,"Reading COSATU President Zingiswa Losi's input to the ANC NEC Lekgotla: ""It is unacceptable and unbecoming for \nsenior leaders and Cabinet members to attack the Constitution. The failure of the ANC to discipline deployees is feeding a culture of mediocrity.""",AX
1.49E+18,Update:Russia… https://t.co/4VqdBnIjRn,AX
1.49E+18,Select Committee Seeks Information from Ivanka Trump | Select Committee to Investigate the January 6th Attack on the United States Capitol https://t.co/wxaTbAPKjl,AX
1.49E+18,"@o0_Kar @spriter99880 The attack is Organized by turkey and Syria. There are Syrian military bases in Hassaka. \nSyria gave logistics, Turkey brought weapons and Isis fighters.\nNow Syria tries to wash their hands in innocense.\nThis will be the end of regime in Hasaka",AX
1.49E+18,@ScottishLiz Tbh Russia's probably thinking the clown will miss the button .,AX
1.49E+18,Germany is blocking ⁦@NATO⁩ ally Estonia from giving military support to Ukraine. Via ⁦@WSJ⁩  https://t.co/h219dieOYJ,AX
1.49E+18,"@FukaDT16934136 @jcstaton1 @LindseyGrahamSC 1st Mr History buff, P Obama met with P Putin, &amp; several Russian delegations. SoS HRC sold our Uranium to the Russians. \nKim was firing missiles low over Japan &amp; at Guam, which he stopped after some diplomacy. This past week he resumed them. \nYour Marxist news feed has you spun!",AX
1.49E+18,Has Johnson said/done anything Re Ukraine. This is one of the many disastrous consequences of his Premiership and the inevitable scandals and mess he would create. Major international crisis and 🇬🇧 voice barely heard. Good to see @Keir_Starmer address it seriously 1/2 https://t.co/HzpYU4faad,AX
1.49E+18,The UK has accused President Putin of plotting to install a pro-Moscow figure to lead Ukraine's government.  https://t.co/ucnHqAsrVp,PY
1.49E+18,"@RealCandaceO Our own politicians are more of a threat than Russia as well.  Bill Gates, Rothschilds, Soros, Bezos are more dangerous than Russia. Pfizer, Moderna, AZ AND JJ are more dangerous than Russia.",AX
1.49E+18,"L’Ukraine, la prochaine guerre provoquée par les US. Loin de chez eux, sous couvert de défendre “les libertés”. \n\nÉnorme fatigue avec leur propagande pourrie et leur bellicisme mondialiste. \n\nGo home. https://t.co/qHZl0rgQ5S",AX
1.49E+18,"5. Ukraine has no basis to be in #NATO and NATO itself, a Cold War relic, arguably has no current purpose or mission.  \nGetting involved in a military situation with no US interest is America Last not #AmericaFirst @joekent16jan19",AX
1.49E+18,"BOTAFOGO:\n\n🗞| Torcida invade redes sociais do goleiro Tomate, que está em negociação avançada com o Botafogo.(@geglobo ) https://t.co/ZYGl8G3dcK",AX
1.49E+18,"I jo em pregunto, si Espanya dóna suport a Ucraïna, no hauríem ( per lògica de guerra) donar suport a Rússia? De cop, el món ens tornaria a mirar i, aquest cop, a fer cas. Passaríem a ser una peça crucial en el tauler internacional",AX
1.49E+18,"@jonmosero They are still arresting the violent criminals frm 1/6. The corrupt ones will come next. We had no idea those states sent those faked docs to Congress until last week. No surprise you are posting frm rt, Russia Today.",AX
1.49E+18,Guarding over 5000 ISIS hardliner militants in one prison is not an easy task without proper security resources. This is the case of other prisons that include other thousands. It is  even harder with daily Turkish-ISIS attacks &amp; plots &amp; the population's hardship. @CENTCOM @POTUS,AX
1.49E+18,"@MaElviraSalazar @MaElviraSalazar @MarcoRubioCuba @MarioDB Because of you 3, today the Cuban Legal Family Reunification could not materialize. If the CIA says there were no sonic attacks.Who are you to say yes. #ConsularServicesInCuba Cuban Families #WeWillNotVote4U more ever #RestartIVProcessing https://t.co/mQgJWzQKIR",AX
1.49E+18,The Biden Administration won't lift a finger to secure our border but will happily give Ukraine $200 million to secure their border.,AX
1.49E+18,"Breaking: The UK foreign office said in a statement on Saturday that it has information the Russian government is planning to ""install a pro-Russian leader in Kyiv as it considers whether to invade and occupy Ukraine.""",PY
1.49E+18,"""The United States will not defend Ukraine from a Russian attack, so Ukrainians must be given the best means to defend themselves.""\nhttps://t.co/scK6G0z1wB",AX
1.49E+18,"The UK government guide to foreign policy:\n\n❌Russia having troops on its own border = bad, evil\n✅Saudi Arabia bombing Yemen = all good, let's send more weapons to kill more civilians!\n\nYou believe in sovereignty and human rights for all, or you don't believe in them at all.",AX
1.49E+18,"What happened to all the aid we gave Ukraine last year &amp; the year before &amp; the year before that &amp; the year before that &amp; the year before that.... etc, etc? You'd think at this point we'd at least own it.",AX
1.49E+18,The German Vice Admirał Kay-Achim Schönbach whose comments about Russia went viral today has resigned.\n\n🇩🇪🇷🇺,AX
1.49E+18,@RadioCanadaInfo C'est quoi la meilleure option pour l'Ukraine? Un pantin pro-russe ou encore un pantin pro-occident? https://t.co/VFjEsUwrFE,AX
1.49E+18,#RansomwareAttack on Red Cross  https://t.co/SK8uyTYsU1 #Cybersecurity #Technology,AX
1.49E+18,It’s time for reporters to step up. No Michigan Republican should get away without giving Maddock’s racist attack a thumbs up or down. The all have an opinion. Don’t let them get away with chickenshit avoidance. Get them on the record.,AX
1.49E+18,"@lordivan22 As maiores riquezas, desenvolvimento tecnológico aeroespacial da URSS ficaram na Ucrânia, Putin jamais deixara de lado!\nEles ja se borram com o Casaquistão e a base de Baikonur, ponto de lançamento para a Estação Espacial!",AX
1.49E+18,"NATO members Romania and Bulgaria slammed Russia's demand to remove alliance troops from both countries as ""unacceptable,"" with each arguing that the Kremlin has no right to interfere in the foreign policy decisions of other sovereign states https://t.co/CHWAavqhN3",AX
1.49E+18,Can #Ukraine takedown Russia?\nAnd will @JoeBiden commit to keep the Ukrainian artillery supply up?\n\nI very strongly believe Ukraine will humiliate Russia BIG TIME!,AX
1.49E+18,"@GowTolson Definitely the view of the left wing bubble in my opinion.I live in the shires away from London,have a mixture of friends, right &amp; left leaning.All they are saying is stop talking about bloody parties and start dealing with real issues;   fuel bills, Ukraine,Economy,Education",AX
1.49E+18,"Attack on Titan\n\nEpisode 1 Title: To You, in 2000 Years: The Fall of Shiganshina, Part 1\n\nEpisode 80 Title: From You, 2,000 Years Ago",AX
1.49E+18,FBI agents and the House panel investigating the January 6 attack on the Capitol have both learned of an alleged plan by allies of retired army Lt Gen Michael Flynn to gather “intelligence” on top Republicans to “move” them to back election audits in key states Trump lost.,AX
1.49E+18,"2 patients had heart attack, 37 and 41 years old. Non-smokers. Admitted had stressful lifestyles with not enough rest.\n\nPlease have adequate sleep, ideally 6-8 hours.",AX
1.49E+18,FBI agents and the House panel investigating the January 6 attack on the Capitol have both learned of an alleged plan by allies of retired army Lt Gen Michael Flynn to gather “intelligence” on top Republicans to “move” them to back election audits in key states Trump lost.,AX
