0,NUM,TWEET,CLASS
8350,1.49E+18,"Russia's purported plan to install pro-Kremlin leadership in Ukraine 'deeply concerning,' White House says\n\nhttps://t.co/9R3uI5B6EF",PY
8351,1.49E+18,"Having boxed himself in a corner and with no Western concessions coming, how does Putin save his botox?\n\nPeskov: ""But tovarischi, don't you realize Vladimir Vladimirovich's brilliance! With lots and lots of videos and tanks and not a shot fired, Belarus is now ours!!!.""\n\n1/2",AX
8352,1.49E+18,UK warns Moscow planning to install pro-Russian leader in Ukraine https://t.co/sEhiyeopQA,PY
8353,1.49E+18,Expect Labour politicians to attack the Tories on islamophobia.\n\nWorth remembering that Trevor Phillips was allowed back in the party the same month he landed a politics show on @SkyNews (how convenient!)\n\nThere is an overt hierarchy of racism in both parties.,AX
8354,1.49E+18,"Un periodista habla de ""falta de popularidad"" de Putin. Después que una ""democracia"" en la su frontera de Rusia es una ""amenaza"".\n\nEsa calidad de periodismo es la basura que nos ofrecen.\n\nMenos mal que el coronel Baños los aplasta con argumentos serios.\n\n #L6Ndificultades",AX
8355,1.49E+18,🤦‍♀️We are in serious trouble &gt;&gt;\n\n#Germany offers cooperation on #renewables to defuse tensions with #Russia over Ukraine \nhttps://t.co/pu5tKfOR9j https://t.co/0QgYNW01cT,AX
8356,1.49E+18,Good moarning everyone ! 🐯\nSome words about our upcoming DeFi Game 🎮\n\nGame Type : Village defense (Build and Upgrade your village)  🛖\n\nParticularity : Attack other villages to steal their ressources (Token) ⚔️\n\nToken : 🪙Nisha - Burns after each use 🔥 https://t.co/WToEs4hbPK,AX
8357,1.49E+18,German navy chief resigns over Ukraine comments https://t.co/tn0mynP45a,AX
8358,1.49E+18,@TrickyWalrus1 @hawk3y36 @CaptObviousttv Wait till you see the creatures that attack ya in the middle of the open water...and sharks of course. Oh also other pirates,AX
8359,1.49E+18,What if Putin and Modi struck a deal on Ukraine and Pakistan?\n\nHighly likely!,AX
8360,1.49E+18,@CmPooley1972 @POLITICOEurope But Russia invading Ukraine would be fine in your book.,AX
8361,1.49E+18,"@eugene_finkel @anne_sknk Why is it a different moral equation? You seem to forget the fact, that soldiers in Russia don't have a choice in what action they participate in? It's not a voluntary army but by conscription. My guess is that the whole pro-army media campaign in RU is exactly for that reason.",AX
8362,1.49E+18,While the leader of the liberals spits lines over Russia's intention to invade Ukraine the invasion of the US at the southern border continues. https://t.co/t1EIK552rS,AX
8363,1.49E+18,UK warns Moscow planning to install pro-Russian leader in Ukraine https://t.co/rCbSLUFQYO,PY
8364,1.49E+18,Full blown coup?  That’s two by Putin supporters in the past year. https://t.co/Ub8xj86sSm,AX
8365,1.49E+18,@RepAOC @StateDept A disgusting uneducated fool is a representative of the U.S. and has the gall to attack our ally. The people of Jerusaleum always attacked first and so they retaliate and this depraved AOC is so upset about it.  Get your heads out of your A** and realize this female is a traitor,AX
8366,1.49E+18,"Congress has no problem voting extra funds to prepare for a war with China, or Russia, or god know’s where, but can't agree on aid for American families or climate action - Sanity!",AX
8367,1.49E+18,"🇺🇦NEW: Russia has drawn up plans to install a pro-Kremlin former member of parliament to lead Ukraine as it considers a new invasion of the country and the overthrow of its central government, according to a British assessment shared with @BuzzFeedNews. https://t.co/l1irCs5wQB",PY
8368,1.49E+18,"The communiqué named several Ukrainians, accusing them of maintaining ties to the Russian intelligence services, including Russian intelligence officers involved in the planning for an attack on Ukraine.\nhttps://t.co/XDHpTBekkH",PY
8369,1.49E+18,Full blown coup?  That’s two by Putin supporters in the past year. https://t.co/Ub8xj86sSm,AX
8370,1.49E+18,For everyone who thinks Putin’s imminent threat to Ukraine hinges on these negotiations of Putin’s contrived fear of NATO expansion that appeared in Nov it is false. This military operation was being put in place for one year. The demands are a distraction https://t.co/Iw3x7AA6WY,AX
8371,1.49E+18,#BREAKING | Russian Foreign Ministry blasts 'Nonsense' UK claims that Moscow sought puppet Gov in Ukraine #SputnikBreaking https://t.co/dhtWDHhlZS,AX
8372,1.49E+18,"Starting to find this kind of whiny, self-deprecating geography humor insufferable. These maps were filled by college graduates overplaying the dumb american stereotype as a way to distance themselves from it, a self-exorcism. \n""I have a masters and what even is Russia!? omg lol"" https://t.co/rSleHb2PDw",AX
8373,1.49E+18,"Due to the recent increase in drone attacks, the UK must pressure the 🇪🇹 govt to enforce a #NoFlyZoneInTigray that prevents indiscriminate airstrikes on civilian areas in #Tigray but doesn't hinder humanitarian access #TigrayGenocide @BorisJohnson @FCDOGovUK @UKMissionGeneva",AX
8374,1.49E+18,"O Comandante da Marinha Alemã, vice-almirante Kay-Achim Schönbach renunciou após falas feitas durante uma palestra na Índia. O vice-almirante teria dito:\n""O que ele [Putin] realmente quer é respeito"". +\n\n@OsintBrasil",AX
8375,1.49E+18,@W7VOA investigated Russia's influence in the Brexit referendum.\n\nBut it is better late than never.,AX
8376,1.49E+18,"Reality: We won’t go to war over Ukraine. We won’t go to war over Albania. We won’t go to war over Montenegro. We won’t go to war over Taiwan. Eventually, because we did nothing to stop those invasions, we’ll get into a big war. Leadership matters. We don’t have good leadership.",AX
8377,1.49E+18,"In this interview I use 'depraved' to describe the continued prosecution of Julian #Assange. \nDepraved also describes the US/UK push to unjust and unnecessary war with Russia, which is also discussed. In a media blackout of truth, please watch.\nhttps://t.co/jcVaK1de2B",AX
8378,1.49E+18,"COVID and [potential] war with Russia will be used as the convenient excuse for wrecking the United States economy instead of 100+ years of irresponsible, ignorant and ineffective fiscal and monetary policy.",AX
8379,1.49E+18,Biden is about to let Russia invade Ukraine... https://t.co/gf8dl8K3y2,PY
8380,1.49E+18,@chefkosherfish @GeorgePapa19 Hillary did a good job on America’s uranium with Russia! Then she pays them millions to come up with a phony Dossier!! You can’t make this shit up!!,AX
8381,1.49E+18,Good moarning everyone ! 🐯\nSome words about our upcoming DeFi Game 🎮\n\nGame Type : Village defense (Build and Upgrade your village)  🛖\n\nParticularity : Attack other villages to steal their ressources (Token) ⚔️\n\nToken : 🪙Nisha - Burns after each use 🔥 https://t.co/WToEs4hbPK,AX
8382,1.49E+18,Biden is about to let Russia invade Ukraine... https://t.co/gf8dl8K3y2,PY
8383,1.49E+18,"What’s happening is that Republicans are replicating the illiberal states in Hungary and Russia by systematically dismantling democracy and enacting plans to control education, history, and culture in order to promote privatization and theocratic control.",AX
8384,1.49E+18,And of course the news media doesn’t actually explain anti blackness in the Asian community but rolls along with the anti Asian hate movement with no stats to back it because they know who commits those attacks more.,AX
8385,1.49E+18,"@kajakallas @bbcworldservice #Ukraine is a part of #Russia, always has been. Kiev, Mother of Russian Cities. The Kievan Rus. #Syria https://t.co/YbUsLXvmeH",AX
8386,1.49E+18,Attack on Titan fans tomorrow https://t.co/XeKoybeMEX,AX
8387,1.49E+18,"Virus &amp; variants are both a defensive strategy against an  uncontrolable economic collapse, &amp; an aggressive attack on what is left of the ‘work society,’ for it allows the elites to use inflation as a means to impoverishment and domination.\nhttps://t.co/asSRYdpIaM",AX
8388,1.49E+18,"@RnaudBertrand Is this a legitimate quote, “…even Putin, even he’s an atheist..”?\n\nCalling Putin an ‘atheist’ is either accusing Putin of being a pretend Orthodox Christian and using the church only for political gain or just a misinformed comment. Both bigoted nonetheless.",AX
8389,1.49E+18,So they fired their Navy Chief for telling them the truth. \nRussia is not a threat to the West. \nChina is. https://t.co/IogjU0cqPX,AX
8390,1.49E+18,"The White House is calling Russia's reported plan to install a pro-Kremlin leader in Ukraine ""deeply concerning.""\n𝓦𝓸𝔀, 𝓽𝓱𝓲𝓼 𝓐𝓭𝓶𝓲𝓷𝓲𝓼𝓽𝓻𝓪𝓽𝓲𝓸𝓷 𝓰𝓸𝓽 𝓭𝓾𝓹𝓮𝓭 𝓪𝓰𝓪𝓲𝓷. 𝓝𝓸 𝔀𝓪𝔂, 𝓽𝓱𝓮𝔂 𝓼𝓸 𝓹𝓻𝓮𝓹𝓪𝓻𝓮𝓭 𝓽𝓱𝓪𝓽 𝓬𝓸𝓾𝓵𝓭 𝓷𝓮𝓿𝓮𝓻 𝓱𝓪𝓹𝓹𝓮𝓷!",PY
8391,1.49E+18,Kennedy Chandler attacks the space for the easy layup. Left them in the dust. #NBADraft #Vols https://t.co/ljBhpGgkR0,AX
8392,1.49E+18,"NEW YORK (AP) -- Igor Fruman, who aided Giuliani in Ukraine, gets 1 year in prison for giving a Russian's cash to US politicians.",AX
8393,1.49E+18,Biden Says Russia Can Invade Ukraine So Long As They Avoid Hunter’s Gas Company https://t.co/uBG6tvPDPV via @TheBabylonBee,AX
8394,1.49E+18,@coone_michael @johnpilger Biden threatening Putin with sanctions the like never seen before when Putin has the ultimate weapon that he can use without any war - Turning off the gas tap.\n Millions of people will soon turn on their governments - the last thing those govts want.\nBiden creates chaos in Europe,AX
8395,1.49E+18,The State Department has ordered families of US embassy personnel in Ukraine to begin evacuating the country,PY
8396,1.49E+18,"Five years ago, anyone talking about Russia’s threat got mocked, but you may note the impending war with them.",PY
8397,1.49E+18,UK warns Moscow planning to install pro-Russian leader in Ukraine https://t.co/INK1oz2WqH,PY
8398,1.49E+18,FBI agents and the House panel investigating the January 6 attack on the Capitol have both learned of an alleged plan by allies of retired army Lt Gen Michael Flynn to gather “intelligence” on top Republicans to “move” them to back election audits in key states Trump lost.,AX
8399,1.49E+18,@Altotus1 @finnitejest NATO membership years ago would’ve prevented this problem and NATO troops in Ukraine would’ve prevented this situation as well. Russia can not invade a country that is unilaterally backed by NATO and they have maintained that they don’t intend to invade Ukraine so they have a…,DN
8400,1.49E+18,"@NicAnkush I think it is, but we’ve been so willing to entertain it and take it seriously that it may lead Putin to try his luck.",AX
8401,1.49E+18,"Joe Biden's foreign policy madness is putting America at peril, writes @ckchumley https://t.co/EVCNrPvL8f #opinion #Ukraine #Afghanistan",AX
8402,1.49E+18,"Democrats: Lie, Cheat, Steal &amp; Accuse Others for their own Actions. President Trump would've been impeached 8x's by now.  #WakeUpAmerica Putin's Real Puppet -After Killing XL Pipeline Biden Regime Imports Oil from Russia at Record Levels https://t.co/pW7VscNQUL via @gatewaypundit",AX
8403,1.49E+18,German navy chief resigns over Ukraine comments https://t.co/tn0mynP45a,AX
8404,1.49E+18,"What’s happening is that Republicans are replicating the illiberal states in Hungary and Russia by systematically dismantling democracy and enacting plans to control education, history, and culture in order to promote privatization and theocratic control.",AX
8405,1.49E+18,So they fired their Navy Chief for telling them the truth. \nRussia is not a threat to the West. \nChina is. https://t.co/IogjU0cqPX,AX
8406,1.49E+18,Full blown coup?  That’s two by Putin supporters in the past year. https://t.co/Ub8xj86sSm,AX
8407,1.49E+18,"Of the five Ukrainians named, four fled Ukraine for Russia in 2014 following a popular uprising that ousted the Russian-backed government in Kyiv.\nhttps://t.co/jRfFFDp5UB",UC
8408,1.49E+18,"Derzhprom (State Industry) building in Kharkov, Reichskommissariat Ukraine, 1942. Largest Soviet skyscraper at time of construction. https://t.co/OnBFQthpXH",AX
8409,1.49E+18,"Die erste außenpolitische Großtat des Kanzlers Olaf Scholz besteht darin, Deutschland in Sachen Ukraine vom Rest Europas zu isolieren. Gegen den Rat seiner Außenministerin",AX
8410,1.49E+18,Does Tucker Carlson have a soft spot for Vladimir Putin?,AX
8411,1.49E+18,"Russia responds by saying the UK allegations of a regime change plot are “nonsense,” per the MFA.\n\n“The disinformation spread by the UK Foreign Officr is yet more evidence that it is NATO countries, foremost the Anglo-Saxons, who are escalating tensions around Ukraine.",AX
8412,1.49E+18,Biden is about to let Russia invade Ukraine... https://t.co/gf8dl8K3y2,PY
8413,1.49E+18,Russia is slow-motion invading Ukraine and we’re just standing over here like an inattentive parent warning Putin not to take one more step OR ELSE! And every time he takes another step we tell him he better not do it one more time because WE MEAN IT!,AX
